start,end,score,event,action_score,mean_flow,center_ratio,ball_speed,team_presence,why
1315.6,1326.6,1.0,passes,1.6393385727930199,2.689523935317993,0.631616990309221,83.10150135761717,0.11078550155611878,keep
1321.61,1332.61,1.0,passes,1.6317912746379937,2.7723677158355713,0.5995170105476129,75.07663072862734,0.1154137143860219,keep
351.06,362.06,1.0,passes,1.6266772103733826,2.5306029319763184,0.6283237546492649,86.3563607366148,0.08484463106356237,keep
332.06,343.06,1.0,passes,1.6063318993139464,1.9977130889892578,0.5570811148874398,106.61758299880343,0.08941483289455211,keep
1301.35,1312.35,1.0,passes,1.6062730256003446,2.431849956512451,0.581042000866866,145.31031170056434,0.07102316742285485,keep
2015.35,2026.35,1.0,passes,1.6059906808298474,2.752817392349243,0.5611058643869964,109.34688165471592,0.08368649225277433,keep
777.64,788.64,1.0,passes,1.6009010039707385,2.7998619079589844,0.6016694456192433,93.34374471250672,0.045333711744367566,keep
1396.62,1407.62,1.0,passes,1.5991257204353537,2.165505886077881,0.5258771836923871,137.90449054197455,0.09191681183919452,keep
1740.55,1751.55,1.0,passes,1.598525056858861,2.221557378768921,0.5575654993297986,70.32749440908552,0.06945646013315848,keep
1958.22,1969.22,1.0,passes,1.5975677572888873,2.335357427597046,0.505176923667156,57.220512427124035,0.1022548448638674,keep
2412.42,2423.42,1.0,passes,1.595331764677781,2.5687901973724365,0.5743234041033526,118.60330208776367,0.051188318770611654,keep
2271.52,2282.52,1.0,passes,1.5924992560958626,2.3866779804229736,0.544638393967957,189.64455748685896,0.0646838620121681,keep
1768.43,1779.43,1.0,passes,1.5905332024216323,2.5916051864624023,0.5638081517131642,134.14500739258065,0.04753501535040681,keep
1952.22,1963.22,1.0,passes,1.5900379594129102,2.5202527046203613,0.5090434463772576,82.14979109195636,0.08294427888829524,keep
2196.76,2207.76,1.0,passes,1.5888879674070326,2.145238161087036,0.4942384479643999,110.812009179335,0.0902587400393611,keep
3114.54,3121.88,1.0,passes,1.5883218040653089,2.909604072570801,0.5502302886348782,165.83210859610585,0.05167270549965613,keep
1694.67,1705.67,1.0,passes,1.5880441147279707,2.504380941390991,0.5308016338044567,132.3508909494646,0.06400805463696385,keep
1667.54,1678.54,1.0,passes,1.5873630376263175,2.7601897716522217,0.5428843452168228,93.99127986869658,0.0544394090250461,keep
2277.52,2288.52,1.0,passes,1.587322863552491,2.3536484241485596,0.5407695476072472,159.43150644663575,0.05575999837848171,keep
2338.53,2349.53,1.0,passes,1.5869760672643867,2.9808349609375,0.516399963822369,117.19937882036858,0.07123572915039099,keep
2030.6,2041.6,1.0,passes,1.5854572459596068,2.61203932762146,0.5384768939918019,96.01326456869275,0.05314261724903587,keep
1704.3,1715.3,1.0,passes,1.5846229725380379,2.7894701957702637,0.5278610807006132,103.31191152318817,0.05836588517300857,keep
962.17,973.17,1.0,passes,1.5846152019712967,2.1959404945373535,0.5528361040881377,84.87525739479395,0.041698601655234556,keep
2670.72,2681.72,1.0,passes,1.5827883647885364,2.7951483726501465,0.5487993709037791,134.85508544649758,0.040330118927561505,keep
2297.9,2308.9,1.0,passes,1.5820307622014338,2.655761957168579,0.5507438153280483,82.03430306772316,0.03735026134004283,keep
3050.91,3061.91,1.0,passes,1.5820062930900394,2.570650577545166,0.5407998846747615,104.89803441283419,0.043925172639135715,keep
583.1,594.1,1.0,passes,1.5815724459225453,2.1853785514831543,0.5419343932119413,73.27264480502352,0.04220472879769543,keep
3098.54,3109.54,1.0,passes,1.5812126170687637,2.557626247406006,0.5473738824961537,105.44935511846607,0.037778782933150235,keep
1899.96,1910.96,1.0,passes,1.5810888942079735,2.6945436000823975,0.5663513729173655,132.64280280933687,0.024852182961697333,keep
2260.64,2271.64,1.0,passes,1.5806504340607825,2.9159324169158936,0.5650984727113202,152.47688568762496,0.024713093883081155,keep
325.56,336.56,1.0,passes,1.5800828705974022,3.204190731048584,0.5381125778684844,100.1044638831958,0.041442438304125945,keep
1475.26,1486.26,1.0,passes,1.5791414947483364,2.015894651412964,0.5485759747418698,112.97697906313773,0.032374894057278676,keep
302.93,313.93,1.0,passes,1.5783787205525521,2.298917770385742,0.542866497556994,76.85937197710865,0.03448615841211977,keep
1372.24,1383.24,1.0,passes,1.578291826306775,2.801969528198242,0.5154751135168563,104.1586099543343,0.052553982781595565,keep
1287.35,1298.35,1.0,passes,1.5775728662495707,2.883969306945801,0.5501816518355509,138.19166072526448,0.02781860155312294,keep
876.53,887.53,1.0,passes,1.5769669380606584,2.6983001232147217,0.5411283427711346,52.583888109457384,0.03250763384292913,keep
2424.67,2435.67,1.0,passes,1.5769430833140805,2.365522623062134,0.4854278159900958,48.73499943230267,0.06958830781567085,keep
2834.12,2845.12,1.0,passes,1.576697705376061,2.7961275577545166,0.5449117485654164,78.96811440881277,0.029387068458746498,keep
