frame,t,cx,x
0,0.0,1891.3663571535903,1312.0
1,0.0416739196657818,1894.8389490148538,1312.0
2,0.0833478393315636,1898.1260360733029,1312.0
3,0.1250217589973454,1901.2276183289375,1312.0
4,0.1666956786631272,1904.143695781758,1312.0
5,0.208369598328909,1906.874268431764,1312.0
6,0.2500435179946908,1909.4193362789497,1312.0
7,0.2917174376604726,1912.5387236054903,1312.0
8,0.3333913573262544,1915.066216742236,1312.0
9,0.3750652769920362,1916.6591583465306,1312.0
10,0.416739196657818,1917.9818840827081,1312.0
11,0.4584131163235997,1918.8830062759448,1312.0
12,0.5000870359893816,1919.2830955665368,1312.0
13,0.5417609556551634,1919.5179059221969,1312.0
14,0.5834348753209452,1919.6623509547035,1312.0
15,0.625108794986727,1919.635074642149,1312.0
16,0.6667827146525088,1919.3320227136087,1312.0
17,0.7084566343182905,1918.6420591127564,1312.0
18,0.7501305539840724,1917.5478652207107,1312.0
19,0.7918044736498542,1915.8651788884883,1312.0
20,0.833478393315636,1913.5528572989451,1312.0
21,0.8751523129814178,1910.68716110549,1312.0
22,0.9168262326471996,1907.3869714270045,1312.0
23,0.9585001523129814,1903.8830574942576,1312.0
24,1.0001740719787633,1900.4119719391874,1312.0
25,1.041847991644545,1897.2430778450007,1312.0
26,1.0835219113103267,1894.4503344555776,1312.0
27,1.1251958309761083,1891.7882310560476,1312.0
28,1.1668697506418904,1889.4098071118278,1312.0
29,1.2085436703076722,1887.1815868457657,1312.0
30,1.250217589973454,1885.3540525636413,1312.0
31,1.2918915096392358,1883.6146871926844,1312.0
32,1.3335654293050176,1881.9217930506934,1312.0
33,1.3752393489707997,1880.3518510298236,1312.0
34,1.416913268636581,1878.99950830419,1312.0
35,1.458587188302363,1877.908812622918,1312.0
36,1.5002611079681447,1876.737106643351,1312.0
37,1.5419350276339263,1875.7286061106804,1312.0
38,1.5836089472997084,1874.816745144498,1312.0
39,1.6252828669654902,1873.9957403436351,1312.0
40,1.666956786631272,1873.262095204594,1312.0
41,1.7086307062970538,1872.682239025617,1312.0
42,1.7503046259628356,1872.4244487202193,1312.0
43,1.7919785456286177,1872.5590666657504,1312.0
44,1.833652465294399,1873.0495998142424,1312.0
45,1.875326384960181,1873.5079968859209,1312.0
46,1.9170003046259627,1873.7008338341288,1312.0
47,1.9586742242917443,1873.8722734784687,1312.0
48,2.0003481439575266,1873.8931415264365,1312.0
49,2.042022063623308,1874.1060953206893,1312.0
50,2.08369598328909,1874.1999460500379,1312.0
51,2.125369902954872,1874.2621063018955,1312.0
52,2.167043822620653,1874.2576110412965,1312.0
53,2.2087177422864355,1874.2563903381717,1312.0
54,2.250391661952217,1874.3242887483552,1312.0
55,2.292065581617999,1874.5888159691813,1312.0
56,2.3337395012837807,1875.0110631555885,1312.0
57,2.3754134209495628,1874.7593678294302,1312.0
58,2.4170873406153444,1874.1486483487158,1312.0
59,2.458761260281126,1873.585302392914,1312.0
60,2.500435179946908,1873.2015730851122,1312.0
61,2.5421090996126896,1873.3029665646793,1312.0
62,2.583783019278472,1873.3125597546928,1312.0
63,2.625456938944253,1873.3632197880186,1312.0
64,2.6671308586100357,1872.9479536576648,1312.0
65,2.708804778275817,1872.3402150827628,1312.0
66,2.750478697941599,1871.562557193777,1312.0
67,2.7921526176073805,1898.2747734443233,1312.0
68,2.833826537273162,1870.5142523492077,1312.0
69,2.875500456938944,1847.6924852491202,1312.0
70,2.917174376604726,1871.3199275090087,1312.0
71,2.958848296270508,1817.8524204067362,1312.0
72,3.000522215936289,1825.621268745897,1312.0
73,3.0421961356020715,1801.067525370132,1309.915941303628
74,3.083870055267853,1748.9339224008359,1305.7478239108839
75,3.125543974933635,1673.943493396247,1299.4956478217678
76,3.1672178945994167,1583.959236198367,1291.1594130362796
77,3.2088918142651983,1488.5293113868508,1280.7391195544194
78,3.2505657339309804,1396.798805076755,1269.0704220480004
79,3.292239653596762,1318.188739483169,1257.4017245415814
80,3.333913573262544,1202.9375614619719,1245.7330270351624
81,3.3755874929283256,1143.375237311513,1234.0643295287434
82,3.417261412594108,1122.028989565119,1222.3956320223244
83,3.4589353322598893,1059.5517373251714,1210.7269345159054
84,3.5006092519256717,1024.26540561489,1199.0582370094864
85,3.542283171591453,1077.4959447900699,1187.3895395030675
86,3.583957091257235,1051.7976509574378,1175.7208419966485
87,3.625631010923017,1147.6221027507613,1166.1362031866015
88,3.667304930588798,1219.6979203657631,1158.6356230729266
89,3.70897885025458,1268.3245486812953,1149.0509842628796
90,3.750652769920362,1223.0997382744172,1137.3822867564606
91,3.792326689586144,1294.5081983446203,1127.7976479464137
92,3.834000609251925,1329.8119041602888,1120.2970678327388
93,3.875674528917708,1328.5622042142386,1110.7124290226918
94,3.917348448583489,1290.6873753687678,1099.0437315162728
95,3.959022368249271,1142.2848587569622,1087.3750340098538
96,4.000696287915053,1030.3709426559737,1075.7063365034348
97,4.042370207580834,1085.4141713389117,1064.0376389970158
98,4.084044127246616,1097.1833837549136,1054.453000186969
99,4.125718046912398,1265.393621271303,1046.952420073294
100,4.16739196657818,1375.0582796110098,1041.535898655991
101,4.209065886243962,1480.0814366907462,1038.2034359350603
102,4.250739805909744,1566.996084359971,1036.9550319105015
103,4.292413725575526,1775.7822931463015,1037.7906865823147
104,4.334087645241307,1882.112938940936,1040.7103999505
105,4.375761564907089,1942.2211201274254,1045.7141720150573
106,4.417435484572871,1942.628766253272,1052.8020027759867
107,4.459109404238652,1869.2088358418864,1061.973892233288
108,4.500783323904434,1869.2580660306432,1073.2298403869618
109,4.542457243570216,1869.4770080993167,1084.8985378933808
110,4.584131163235998,1869.7295485276384,1096.5672353997998
111,4.625805082901779,1869.882886766548,1108.2359329062187
112,4.667479002567561,1869.844227183943,1119.9046304126377
113,4.709152922233344,1869.9007892741965,1131.5733279190567
114,4.7508268418991255,1949.0590299592925,1143.2420254254757
115,4.792500761564907,1949.515212692575,1154.9107229318947
116,4.834174681230689,1885.3033306415207,1164.4953617419417
117,4.875848600896471,1770.718360313997,1171.9959418556166
118,4.917522520562252,1620.082743611364,1177.4124632729195
119,4.959196440228034,1447.652720631415,1180.7449259938503
120,5.000870359893816,1267.6172041459479,1181.993330018409
121,5.042544279559598,1014.0103721351859,1181.1576753465959
122,5.084218199225379,861.4187161105469,1178.2379619784106
123,5.125892118891161,809.9925430404533,1173.2341899138532
124,5.167566038556943,859.776162741065,1166.1463591529239
125,5.2092399582227245,1011.0770677686539,1161.1425870883666
126,5.2509138778885065,1263.942340557388,1158.2228737201813
127,5.2925877975542885,1445.8123288454667,1157.387219048368
128,5.334261717220071,1706.193836132124,1158.6356230729268
129,5.375935636885852,1861.2523470791846,1161.9680857938577
130,5.417609556551634,1910.4748816856913,1167.3846072111605
131,5.459283476217416,1853.1431581723882,1170.7170699320914
132,5.500957395883198,1688.79570722246,1171.9654739566502
133,5.542631315548979,1417.5083934010281,1171.129819284837
134,5.584305235214761,1215.229850715687,1168.2101059166516
135,5.625979154880543,1017.2958408168948,1163.2063338520943
136,5.667653074546324,839.7756727525378,1156.118503091165
137,5.709326994212106,698.6739326957202,1146.9466136338635
138,5.751000913877888,611.0949941781832,1135.6906654801899
139,5.79267483354367,593.6996186796584,1124.0219679737709
140,5.834348753209452,663.8726524939884,1112.3532704673519
141,5.876022672875234,652.8794585541391,1100.6845729609329
142,5.917696592541016,644.0582732087229,1089.015875454514
143,5.959370512206798,637.2254369775712,1077.347177948095
144,6.001044431872579,635.8468073064611,1065.678480441676
145,6.042718351538361,634.9703697791447,1054.009782935257
146,6.084392271204143,632.3276473892299,1042.341085428838
147,6.126066190869924,625.536991786288,1030.672387922419
148,6.167740110535706,613.5886992341136,1019.003690416
149,6.209414030201488,595.3618439360913,1007.3349929095812
150,6.25108794986727,571.7379538796147,995.6662954031623
151,6.292761869533051,543.488194392276,983.9975978967434
152,6.334435789198833,512.4365770033173,972.3289003903245
153,6.376109708864616,479.7663817505721,960.6602028839056
154,6.417783628530397,447.76590392639446,948.9915053774868
155,6.459457548196179,419.95040445394324,937.3228078710679
156,6.501131467861961,399.0513312066339,925.654110364649
157,6.542805387527743,380.8444802877775,913.9854128582301
158,6.584479307193524,366.32823960097403,902.3167153518112
159,6.626153226859306,355.82059676163567,890.6480178453924
160,6.667827146525088,347.72621186796493,878.9793203389735
161,6.70950106619087,342.0859838098902,867.3106228325546
162,6.751174985856651,338.79005229389645,855.6419253261357
