frame,t,cx,x
0,0.0,1526.370971679683,1252.770971679683
1,0.0416739196657818,1526.370971679683,1252.770971679683
2,0.0833478393315636,1526.370971679683,1252.770971679683
3,0.1250217589973454,1526.370971679683,1252.770971679683
4,0.1666956786631272,1526.370971679683,1252.770971679683
5,0.208369598328909,1526.370971679683,1252.770971679683
6,0.2500435179946908,1526.370971679683,1252.770971679683
7,0.2917174376604726,1526.370971679683,1252.770971679683
8,0.3333913573262544,1526.370971679683,1252.770971679683
9,0.3750652769920362,1526.370971679683,1252.770971679683
10,0.416739196657818,1526.370971679683,1252.770971679683
11,0.4584131163235997,1526.370971679683,1252.770971679683
12,0.5000870359893816,1526.370971679683,1252.770971679683
13,0.5417609556551634,1526.370971679683,1252.770971679683
14,0.5834348753209452,1526.370971679683,1252.770971679683
15,0.625108794986727,1526.370971679683,1252.770971679683
16,0.6667827146525088,1526.370971679683,1252.770971679683
17,0.7084566343182905,1526.370971679683,1252.770971679683
18,0.7501305539840724,1526.370971679683,1252.770971679683
19,0.7918044736498542,1526.370971679683,1252.770971679683
20,0.833478393315636,1526.370971679683,1254.855030376055
21,0.8751523129814178,1532.56664669152,1259.0231477687992
22,0.9168262326471996,1538.7623217033572,1265.2753238579153
23,0.9585001523129814,1544.9579967151942,1273.6115586434034
24,1.0001740719787633,1551.1536717270315,1284.0318521252636
25,1.041847991644545,1557.3493467388685,1295.7005496316826
26,1.0835219113103267,1563.5450217507055,1307.3692471381016
27,1.1251958309761083,1569.7406967625427,1312.0
28,1.1668697506418904,1575.9363717743797,1312.0
29,1.2085436703076722,1582.132046786217,1312.0
30,1.250217589973454,1588.327721798054,1312.0
31,1.2918915096392358,1594.523396809891,1312.0
32,1.3335654293050176,1600.7190718217282,1312.0
33,1.3752393489707997,1606.9147468335652,1312.0
34,1.416913268636581,1613.1104218454025,1312.0
35,1.458587188302363,1619.3060968572395,1312.0
36,1.5002611079681447,1625.5017718690765,1312.0
37,1.5419350276339263,1631.6974468809137,1312.0
38,1.5836089472997084,1637.8931218927507,1312.0
39,1.6252828669654902,1644.088796904588,1312.0
40,1.666956786631272,1650.284471916425,1312.0
41,1.7086307062970538,1656.480146928262,1312.0
42,1.7503046259628356,1662.6758219400992,1312.0
43,1.7919785456286177,1668.8714969519363,1312.0
44,1.833652465294399,1675.0671719637735,1312.0
45,1.875326384960181,1681.2628469756105,1312.0
46,1.9170003046259627,1687.4585219874475,1312.0
47,1.9586742242917443,1693.6541969992847,1312.0
48,2.0003481439575266,1699.8498720111218,1312.0
49,2.042022063623308,1706.045547022959,1312.0
50,2.08369598328909,1712.241222034796,1312.0
51,2.125369902954872,1718.436897046633,1312.0
52,2.167043822620653,1724.6325720584703,1312.0
53,2.2087177422864355,1730.8282470703073,1312.0
54,2.250391661952217,1733.0234562800426,1312.0
55,2.292065581617999,1734.1047926682638,1312.0
56,2.3337395012837807,1732.308712405753,1312.0
57,2.3754134209495628,1728.230951055775,1312.0
58,2.4170873406153444,1722.4672441815944,1312.0
59,2.458761260281126,1715.6133273464764,1312.0
60,2.500435179946908,1708.264936113686,1312.0
61,2.5421090996126896,1701.0178060464873,1312.0
62,2.583783019278472,1694.467672708146,1312.0
63,2.625456938944253,1689.2102716619265,1312.0
64,2.6671308586100357,1685.841338471094,1312.0
65,2.708804778275817,1684.9566086989132,1312.0
66,2.750478697941599,1710.17558405949,1312.0
67,2.7921526176073805,1711.256920447711,1312.0
68,2.833826537273162,1692.4192935970227,1309.915941303628
69,2.875500456938944,1658.9301791957992,1305.7478239108839
70,2.917174376604726,1614.9757165441931,1299.4956478217678
71,2.958848296270508,1564.7420449423576,1291.1594130362796
72,3.000522215936289,1512.4153036904454,1280.7391195544194
73,3.0421961356020715,1462.18163208861,1269.0704220480004
74,3.083870055267853,1418.2271694370038,1257.4017245415814
75,3.125543974933635,1384.7380550357802,1245.7330270351624
76,3.1672178945994167,1365.900428185092,1234.0643295287434
77,3.2088918142651983,1365.900428185092,1222.3956320223244
78,3.2505657339309804,1348.3286226712698,1210.7269345159054
79,3.292239653596762,1348.66509540264,1199.0582370094864
80,3.333913573262544,1382.555998688807,1189.4735981994395
81,3.3755874929283256,1441.9379097464991,1181.9730180857646
82,3.417261412594108,1518.8251176313875,1176.5564966684617
83,3.4589353322598893,1605.8881707891667,1173.2240339475309
84,3.5006092519256717,1695.4651698399207,1171.975629922972
85,3.542283171591453,1780.6000225360522,1172.8112845947853
86,3.583957091257235,1852.412009499284,1175.7309979629706
87,3.625631010923017,1904.646495472295,1180.734770027528
88,3.667304930588798,1930.1639020159469,1187.8226007884573
89,3.70897885025458,1921.782684966395,1196.9944902457587
90,3.750652769920362,1872.8600792517973,1208.2504383994324
91,3.792326689586144,1865.283525800366,1219.9191359058514
92,3.834000609251925,1858.2990876311128,1231.5878334122704
